Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	library_modality	lane	sample_index	pool
SRR19489571	2022-06-01 01:10:56	2022-06-01 00:55:20	2064627	264272256	2064627	128	74		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489571/SRR19489571.lite.1	SRX15542143	RD7_seq1_RPE1_sgRNA_2_2_S86_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	05B729A93DE14ECE1C67016844129982	EB6BE58D973C75181F136818F14AB379	sgRNA	UNKNOWN	S86	UNKNOWN
SRR19489572	2022-06-01 01:10:56	2022-06-01 01:01:38	20021951	2562809728	20021951	128	755		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489572/SRR19489572.lite.1	SRX15542142	RD7_seq1_RPE1_mRNA_2_2_S58_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	8D8F2C4135B67DD75AF50A080DCF42F4	23058DF41B05B7AC31D86F92753E5A5C	mRNA	UNKNOWN	S58	UNKNOWN
SRR19489573	2022-06-01 01:10:56	2022-06-01 01:01:57	23656217	3027995776	23656217	128	899		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489573/SRR19489573.lite.1	SRX15542141	RD7_seq1_RPE1_mRNA_2_4_S170_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	F97F2EEEE7E07766108956F9F8CA0DFF	5F4CE6F15AF602E44160E5E004821DCC	mRNA	UNKNOWN	S170	UNKNOWN
SRR19489574	2022-06-01 01:10:56	2022-06-01 01:03:16	24972244	3196447232	24972244	128	944		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489574/SRR19489574.lite.1	SRX15542140	RD7_seq1_RPE1_mRNA_2_3_S114_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	5105A9566F8B35A7DAFC1D94ECE115AD	11DB8678E3CB51CDEB90F64781866B40	mRNA	UNKNOWN	S114	UNKNOWN
SRR19489575	2022-06-01 01:10:56	2022-06-01 01:01:06	18288587	2340939136	18288587	128	693		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489575/SRR19489575.lite.1	SRX15542139	RD7_seq1_RPE1_mRNA_2_1_S2_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	302F49C5448DFC4526BBC02DB81A43BA	1BB9DF0C936A18C2D947A5D3AF5E0B16	mRNA	UNKNOWN	S2	UNKNOWN
SRR19489576	2022-06-01 01:10:56	2022-06-01 01:03:24	20064261	2568225408	20064261	128	754		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489576/SRR19489576.lite.1	SRX15542138	RD7_seq1_RPE1_mRNA_2_2_S58_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	583F5AB383FC5C3DD8F8FF47EF6BBCB4	27683B9B9EB5405189304BFE8BAE1929	mRNA	UNKNOWN	S58	UNKNOWN
SRR19489577	2022-06-01 01:10:56	2022-06-01 01:01:01	18181822	2327273216	18181822	128	690		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489577/SRR19489577.lite.1	SRX15542137	RD7_seq1_RPE1_mRNA_2_1_S2_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	3E63C1DAC0F438D758926E2F8F9AFCC2	922C0FBD22D48E249CDD5E3D04B1D4D8	mRNA	UNKNOWN	S2	UNKNOWN
SRR19489578	2022-06-01 01:10:56	2022-06-01 00:56:31	2262397	289586816	2262397	128	80		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19489/SRR19489578/SRR19489578.lite.1	SRX15542136	RD7_seq1_RPE1_sgRNA_2_3_S142_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	335D89F324F92E2F370396D949C2FAEC	B74E7CEB88DD748A6A08B1EACD283A70	sgRNA	UNKNOWN	S142	UNKNOWN
SRR19489579	2022-06-01 01:10:56	2022-06-01 00:56:37	2111564	270280192	2111564	128	76		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489579/SRR19489579.lite.1	SRX15542135	RD7_seq1_RPE1_sgRNA_2_1_S30_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	1C28D16CCC25473A4BC4EB166A0A543C	296564B010F4AAF4E0E4B50EB486268C	sgRNA	UNKNOWN	S30	UNKNOWN
SRR19489580	2022-06-01 01:06:29	2022-06-01 01:04:32	24755485	3168702080	24755485	128	937		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489580/SRR19489580.lite.1	SRX15542134	RD7_seq1_RPE1_mRNA_2_3_S114_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	00242C6866F91B90025C3222805675A1	F5070A11E01CB30C2F2E9F9234403311	mRNA	UNKNOWN	S114	UNKNOWN
SRR19489631	2022-06-01 01:10:59	2022-06-01 00:56:36	2458842	314731776	2458842	128	87		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489631/SRR19489631.lite.1	SRX15542573	RD7_seq1_RPE1_sgRNA_8_1_S36_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	DD17DBAB12AA5EDE2DD9FB92CA820D94	4CBB2D00892A6EF03F5044A9017AF305	sgRNA	UNKNOWN	S36	UNKNOWN
SRR19489632	2022-06-01 01:10:59	2022-06-01 00:56:46	2798631	358224768	2798631	128	99		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489632/SRR19489632.lite.1	SRX15542572	RD7_seq1_RPE1_sgRNA_8_3_S148_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	B86EFF4A6926A81456E8342FC0005960	A82BCB79EF3FCC56C710B6DA0D08E61C	sgRNA	UNKNOWN	S148	UNKNOWN
SRR19489633	2022-06-01 01:10:59	2022-06-01 00:56:26	2536346	324652288	2536346	128	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489633/SRR19489633.lite.1	SRX15542571	RD7_seq1_RPE1_sgRNA_8_4_S204_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	8AB66298F91AF54CAE7E7E3AF6B93FEA	45E9B3ABBDC52CC82C2CED3210DEB2AD	sgRNA	UNKNOWN	S204	UNKNOWN
SRR19489634	2022-06-01 01:10:59	2022-06-01 00:56:49	2451694	313816832	2451694	128	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489634/SRR19489634.lite.1	SRX15542570	RD7_seq1_RPE1_sgRNA_8_2_S92_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	E05FCE5D8B421B7123B66B233C4900FD	F954E09B4D718A9E5AF8F864B6C04E32	sgRNA	UNKNOWN	S92	UNKNOWN
SRR19489635	2022-06-01 01:10:59	2022-06-01 00:56:32	2833467	362683776	2833467	128	100		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19489/SRR19489635/SRR19489635.lite.1	SRX15542569	RD7_seq1_RPE1_sgRNA_8_3_S148_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	F211BA3122C0ABFFD17197BECF5B6DAF	059264C2529D35BC23D83241F4A471A4	sgRNA	UNKNOWN	S148	UNKNOWN
SRR19489636	2022-06-01 01:10:59	2022-06-01 00:56:46	2512705	321626240	2512705	128	90		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489636/SRR19489636.lite.1	SRX15542568	RD7_seq1_RPE1_sgRNA_8_2_S92_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	54307F4D7EA291DF9E7CEE0C3D15701D	CC1056ED246423D4A36E0CC70FC330A5	sgRNA	UNKNOWN	S92	UNKNOWN
SRR19489637	2022-06-01 01:10:59	2022-06-01 00:56:36	2479798	317414144	2479798	128	88		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489637/SRR19489637.lite.1	SRX15542567	RD7_seq1_RPE1_sgRNA_8_4_S204_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	52344982A238A54A55B2DCC0B17A8798	454D4CE459F3A4DDB1F5A3F324513DE6	sgRNA	UNKNOWN	S204	UNKNOWN
SRR19489638	2022-06-01 01:10:59	2022-06-01 00:56:44	2766600	354124800	2766600	128	99		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489638/SRR19489638.lite.1	SRX15542566	RD7_seq1_RPE1_sgRNA_8_3_S148_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	BB3ED5D09FDF6D77D54585AC57920CEC	53742121E746DEF2A7B0931A43BC4529	sgRNA	UNKNOWN	S148	UNKNOWN
SRR19489639	2022-06-01 01:10:59	2022-06-01 00:56:50	2475228	316829184	2475228	128	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489639/SRR19489639.lite.1	SRX15542565	RD7_seq1_RPE1_sgRNA_8_2_S92_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	4C81336B09D9A3AE4C182673E93D2DD0	CD96FA3EF33D52C5AB9836096FE58DA9	sgRNA	UNKNOWN	S92	UNKNOWN
SRR19489640	2022-06-01 01:10:59	2022-06-01 00:59:23	8257454	1056954112	8257454	128	296		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489640/SRR19489640.lite.1	SRX15542564	RD7_seq1_RPE1_sgRNA_7_2_S91_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	DF892A216ADC9E0BE9437A0E6CF1BD68	B02CA28F69F8A05893A7C29C883BE5C9	sgRNA	UNKNOWN	S91	UNKNOWN
SRR19489641	2022-06-01 01:10:59	2022-06-01 00:56:57	2474008	316673024	2474008	128	89		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489641/SRR19489641.lite.1	SRX15542563	RD7_seq1_RPE1_sgRNA_8_2_S92_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	CEF5001D735C6CCE8D7A1BAF8D76FFC5	41B5FF725F8EEA55B5E8E9E8B76C7F17	sgRNA	UNKNOWN	S92	UNKNOWN
SRR19489642	2022-06-01 01:10:59	2022-06-01 00:58:36	6043723	773596544	6043723	128	216		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489642/SRR19489642.lite.1	SRX15542562	RD7_seq1_RPE1_sgRNA_7_1_S35_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	ACB64A93A4B340B4D75230D8BB994C95	13C74684ED57B00C99A0121AC91B0D36	sgRNA	UNKNOWN	S35	UNKNOWN
SRR19489643	2022-06-01 01:10:59	2022-06-01 01:05:22	23395913	2994676864	23395913	128	888		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489643/SRR19489643.lite.1	SRX15542561	RD7_seq1_RPE1_mRNA_8_4_S176_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	18F92A6C218D2389AE9F701EE145AEE7	F386445AC787E4C611D3135052C32D34	mRNA	UNKNOWN	S176	UNKNOWN
SRR19489644	2022-06-01 01:10:59	2022-06-01 01:06:49	29998610	3839822080	29998610	128	1131		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489644/SRR19489644.lite.1	SRX15542560	RD7_seq1_RPE1_mRNA_8_3_S120_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	3D1422E3C459D58FCA6A9FD2A72A4758	C944FC2A1D076C7D1124A8A4FEAF5909	mRNA	UNKNOWN	S120	UNKNOWN
SRR19489645	2022-06-01 01:06:29	2022-06-01 01:04:15	20340992	2603646976	20340992	128	771		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489645/SRR19489645.lite.1	SRX15542559	RD7_seq1_RPE1_mRNA_8_1_S8_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	525624E1D072D6E4618CD3232EFB813B	3A147110D933CC1E123B82C9C3F1AA30	mRNA	UNKNOWN	S8	UNKNOWN
SRR19489646	2022-06-01 01:15:32	2022-06-01 01:12:51	29781165	3811989120	29781165	128	1126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489646/SRR19489646.lite.1	SRX15542558	RD7_seq1_RPE1_mRNA_8_3_S120_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	6D081FBB91C5D870A5C6DBEC93C7C0E1	A3EB8DC28CE945E7C9FB378BEDF8C449	mRNA	UNKNOWN	S120	UNKNOWN
SRR19489647	2022-06-01 01:10:59	2022-06-01 01:03:16	24499520	3135938560	24499520	128	935		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19489/SRR19489647/SRR19489647.lite.1	SRX15542557	RD7_seq1_RPE1_mRNA_8_2_S64_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	75A7C7664229A83CB08AA55E4E36EA35	CF0E10762E8E8FDC526D2696645F62F6	mRNA	UNKNOWN	S64	UNKNOWN
SRR19489648	2022-06-01 01:13:18	2022-06-01 01:10:41	30016691	3842136448	30016691	128	1133		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489648/SRR19489648.lite.1	SRX15542556	RD7_seq1_RPE1_mRNA_8_3_S120_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	AB9486106B03304717C58B1C2CA5292E	94D8CBE50DA59BD707909D7D171A8A82	mRNA	UNKNOWN	S120	UNKNOWN
SRR19489649	2022-06-01 01:10:59	2022-06-01 01:02:47	20197424	2585270272	20197424	128	764		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos13/sra-pub-zq-1301/SRR019/19489/SRR19489649/SRR19489649.lite.1	SRX15542555	RD7_seq1_RPE1_mRNA_8_1_S8_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	1ECE9A8C7FA0A76A3384F910D38D5DAF	083CAD9D0DA56087A4AC65EC17CA1F26	mRNA	UNKNOWN	S8	UNKNOWN
SRR19489650	2022-06-01 01:34:34	2022-06-01 01:31:14	67418887	8629617536	67418887	128	2546		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489650/SRR19489650.lite.1	SRX15542554	RD7_seq1_RPE1_mRNA_6_1_S6_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	2C36BE72228B1BF2E6B85C0D276BDE1C	6BE2F1722EDF60BF25B5C2DE8504DCC6	mRNA	UNKNOWN	S6	UNKNOWN
SRR19489651	2022-06-01 01:23:30	2022-06-01 01:19:39	68965410	8827572480	68965410	128	2619		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489651/SRR19489651.lite.1	SRX15542553	RD7_seq1_RPE1_mRNA_6_4_S174_L001	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	7A514900D1E58A5AADCFF0BDE9B0494E	FB860731AA05FF3EFA120A84C4B82BB2	mRNA	UNKNOWN	S174	UNKNOWN
SRR19489652	2022-06-01 01:23:30	2022-06-01 01:20:07	69456837	8890475136	69456837	128	2667		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19489/SRR19489652/SRR19489652.lite.1	SRX15542552	RD7_seq1_RPE1_mRNA_6_2_S62_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	86A6EFA034A84EECE427C7C886C8BEC6	226081423025A8CF8493A28217DA665F	mRNA	UNKNOWN	S62	UNKNOWN
SRR19489653	2022-06-01 01:30:02	2022-06-01 01:26:07	67268384	8610353152	67268384	128	2567		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR019/19489/SRR19489653/SRR19489653.lite.1	SRX15542551	RD7_seq1_RPE1_mRNA_6_1_S6_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	33495C61635D859908B1ADE8C020C0DA	681E330F38A1A1F404458F7F003BB86A	mRNA	UNKNOWN	S6	UNKNOWN
SRR19489654	2022-06-01 01:27:29	2022-06-01 01:23:55	68275548	8739270144	68275548	128	2664		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489654/SRR19489654.lite.1	SRX15542550	RD7_seq1_RPE1_mRNA_6_3_S118_L004	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	D3BE463533C687F91B82BA581E780FFE	EC0DDC57C364E9079B58DB825D3530A1	mRNA	UNKNOWN	S118	UNKNOWN
SRR19489655	2022-06-01 01:10:59	2022-06-01 00:56:45	2001816	256232448	2001816	128	71		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR019/19489/SRR19489655/SRR19489655.lite.1	SRX15542549	RD7_seq1_RPE1_sgRNA_6_3_S146_L002	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	D4E803E986E2BE78E50409A528220BED	5AD1EC09DF2ADA40E738605CE4F7DDF1	sgRNA	UNKNOWN	S146	UNKNOWN
SRR19489656	2022-06-01 01:10:59	2022-06-01 00:57:00	2167874	277487872	2167874	128	78		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19489/SRR19489656/SRR19489656.lite.1	SRX15542548	RD7_seq1_RPE1_sgRNA_6_2_S90_L003	OTHER	size fractionation	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP376262	PRJNA831566		831566	SRS13253830	SAMN28561244	simple	9606	Homo sapiens	RPE1_day_7_essential_scale					female		no					WHITEHEAD INSTITUTE / UCSF	SRA1429397		public	FD85A2CFAECC17A6AAEBCE68BB1EB4AE	821D08AE039D9DAA218F3227D8B82EDA	sgRNA	UNKNOWN	S90	UNKNOWN
